H K L Icalc Imeasured Err
7.759999999999999787e+00 2.000000000000000000e+00 -7.500000000000000000e+00 3.991440961714042857e+01 1.891593046882189810e+02 1.504123369067511078e+02
8.240000000000000213e+00 2.000000000000000000e+00 -5.500000000000000000e+00 2.126165164300310835e+02 5.337647538878954947e+02 1.602084762407251617e+02
7.759999999999999787e+00 2.000000000000000000e+00 -5.500000000000000000e+00 7.892217898428373068e-01 -9.292981299896200653e+01 1.506739028498299717e+02
8.240000000000000213e+00 2.000000000000000000e+00 -2.500000000000000000e+00 1.159811554428051750e+02 3.990373097777992371e+02 1.511372276746251373e+02
7.759999999999999787e+00 2.000000000000000000e+00 -2.500000000000000000e+00 2.483639592062729093e+02 4.977169480629272584e+02 1.482969552303532623e+02
8.240000000000000213e+00 2.000000000000000000e+00 -1.500000000000000000e+00 4.335599916591853287e+00 1.545602258792496286e+02 1.529401722154061076e+02
7.759999999999999787e+00 2.000000000000000000e+00 -1.500000000000000000e+00 7.411043019458276593e-01 7.759335808166360948e+01 1.505690174492224571e+02
8.240000000000000213e+00 2.000000000000000000e+00 5.000000000000000000e-01 7.227875829932026264e+00 -1.758975988849997520e+02 1.560201809502122217e+02
7.759999999999999787e+00 2.000000000000000000e+00 5.000000000000000000e-01 2.600852183114485960e+00 -6.291093543823808432e+01 1.516199129423748957e+02
8.240000000000000213e+00 2.000000000000000000e+00 1.500000000000000000e+00 4.335599916764464545e+00 1.079883121614402626e+02 1.515827405539345705e+02
7.759999999999999787e+00 2.000000000000000000e+00 1.500000000000000000e+00 7.411043019202756543e-01 4.417074195467284881e+01 1.500603971165917017e+02
8.240000000000000213e+00 2.000000000000000000e+00 2.500000000000000000e+00 1.159811554434533321e+02 3.463344246526248753e+02 1.493701388078285106e+02
7.759999999999999787e+00 2.000000000000000000e+00 2.500000000000000000e+00 2.483639592074399900e+02 5.633308328963248641e+02 1.497162084461317875e+02
8.240000000000000213e+00 2.000000000000000000e+00 5.500000000000000000e+00 2.126165164299513890e+02 5.044745878780959174e+02 1.614773548733999746e+02
7.759999999999999787e+00 2.000000000000000000e+00 5.500000000000000000e+00 7.892217898302483770e-01 -1.043250636348966509e+01 1.491457041508119516e+02
8.240000000000000213e+00 2.000000000000000000e+00 6.500000000000000000e+00 9.909148985889343564e+00 -3.143538865198206622e+01 1.531225927660272532e+02
7.759999999999999787e+00 2.000000000000000000e+00 6.500000000000000000e+00 3.660710506449431989e+01 -7.758110201475210488e+01 1.476772463050909323e+02
8.240000000000000213e+00 2.000000000000000000e+00 7.500000000000000000e+00 1.350020710157002490e+01 -8.169962939294055104e+01 1.513500614363381942e+02
7.759999999999999787e+00 2.000000000000000000e+00 7.500000000000000000e+00 3.991440961711919044e+01 9.950226765430124942e+01 1.516630863690582771e+02
8.240000000000000213e+00 2.000000000000000000e+00 1.250000000000000000e+01 2.042299280936605896e+02 7.537824549659853801e+01 1.556252607431736124e+02
7.759999999999999787e+00 2.000000000000000000e+00 1.250000000000000000e+01 1.343520844370762006e+02 1.617576337573700584e+01 1.427705458972251051e+02
8.240000000000000213e+00 2.000000000000000000e+00 1.350000000000000000e+01 2.231283479472197371e+02 3.995956641770899296e+02 1.594193810755141669e+02
7.759999999999999787e+00 2.000000000000000000e+00 1.350000000000000000e+01 2.520789194793118781e+02 -8.561740794053912396e+01 1.544577081072679903e+02
8.240000000000000213e+00 2.000000000000000000e+00 1.550000000000000000e+01 1.385638708200550582e+02 -2.683872139986488037e+01 1.423181871363329094e+02
7.759999999999999787e+00 2.000000000000000000e+00 1.550000000000000000e+01 5.115271990834268223e+01 6.921788451063912362e+01 1.558498996489967396e+02
8.240000000000000213e+00 2.000000000000000000e+00 1.650000000000000000e+01 5.034837921397299709e+01 1.781420813126896974e+01 1.477077066697063117e+02
7.759999999999999787e+00 2.000000000000000000e+00 1.650000000000000000e+01 6.788976280272943313e+02 8.432760016344836913e+02 1.537747487180777455e+02
9.240000000000000213e+00 2.000000000000000000e+00 -2.150000000000000000e+01 1.993301372535129588e+02 5.758473345986567438e+01 1.360984033360604997e+02
8.759999999999999787e+00 2.000000000000000000e+00 -2.150000000000000000e+01 4.315532719130729333e+01 -1.602321969699114561e+02 1.412368356697359673e+02
9.240000000000000213e+00 2.000000000000000000e+00 -2.050000000000000000e+01 8.223385034624131151e+01 -6.453973555192351341e+01 1.397422851179985628e+02
8.759999999999999787e+00 2.000000000000000000e+00 -2.050000000000000000e+01 4.998345829818420043e+02 5.237028304373379797e+02 1.432178874346706721e+02
9.240000000000000213e+00 2.000000000000000000e+00 -1.950000000000000000e+01 2.157023794454090648e+02 6.059807801211718470e+01 1.412972266182178203e+02
8.759999999999999787e+00 2.000000000000000000e+00 -1.950000000000000000e+01 6.244968771868969952e+02 6.603103598989546299e+02 1.534756635329360677e+02
9.240000000000000213e+00 2.000000000000000000e+00 -1.650000000000000000e+01 4.456337357372063366e+02 2.651913106220308691e+02 1.542168007543503734e+02
8.759999999999999787e+00 2.000000000000000000e+00 -1.650000000000000000e+01 2.035916318956099644e+02 4.617744251483236440e+02 1.450851645195500055e+02
9.240000000000000213e+00 2.000000000000000000e+00 -1.450000000000000000e+01 1.303623770783107716e+02 -4.488718853075988591e+01 1.454379923082502160e+02
8.759999999999999787e+00 2.000000000000000000e+00 -1.450000000000000000e+01 1.872555083515317165e+02 1.872134419769281521e+02 1.411096258390814171e+02
9.240000000000000213e+00 2.000000000000000000e+00 -1.350000000000000000e+01 2.343769269007460210e+01 1.105837216917279875e+00 1.418159097007109892e+02
8.759999999999999787e+00 2.000000000000000000e+00 -1.350000000000000000e+01 3.766095877852205263e+02 3.048148127456370275e+02 1.438918773966199751e+02
9.240000000000000213e+00 2.000000000000000000e+00 -1.050000000000000000e+01 1.009809281157377647e+01 -1.499126423737034202e+02 1.499507210719575028e+02
8.759999999999999787e+00 2.000000000000000000e+00 -1.050000000000000000e+01 1.095343241772529268e+02 1.620522146066650748e+02 1.423142772726088765e+02
9.240000000000000213e+00 2.000000000000000000e+00 -9.500000000000000000e+00 1.711911780407766059e+01 -5.365607635234482586e+01 1.514439022053034023e+02
8.759999999999999787e+00 2.000000000000000000e+00 -9.500000000000000000e+00 7.401710753336989512e+01 1.773300241158576682e+02 1.418952771556480457e+02
9.240000000000000213e+00 2.000000000000000000e+00 -8.500000000000000000e+00 3.333054125899637938e+02 5.313929268020583550e+02 1.503964796566972950e+02
8.759999999999999787e+00 2.000000000000000000e+00 -8.500000000000000000e+00 6.523747508515115534e+00 7.782459556736284867e+01 1.434056691632403613e+02
9.240000000000000213e+00 2.000000000000000000e+00 -2.500000000000000000e+00 2.259404424439757264e+01 3.971137462053447962e+02 1.503363546559846498e+02
8.759999999999999787e+00 2.000000000000000000e+00 -2.500000000000000000e+00 1.285933195219442382e+00 -1.502361489827744663e+02 1.522425465129574036e+02
9.240000000000000213e+00 2.000000000000000000e+00 -1.500000000000000000e+00 3.026652278776674621e+01 8.162701910770556424e+01 1.514782208650037205e+02
8.759999999999999787e+00 2.000000000000000000e+00 -1.500000000000000000e+00 6.066386362668737320e+00 1.591208530199946836e+02 1.500359053057379697e+02
9.240000000000000213e+00 2.000000000000000000e+00 -5.000000000000000000e-01 2.035297139151525414e+02 1.504907231120159850e+02 1.440561251565772523e+02
8.759999999999999787e+00 2.000000000000000000e+00 -5.000000000000000000e-01 2.059638861270074415e+02 1.102699230248981621e+02 1.449800297833547518e+02
9.240000000000000213e+00 2.000000000000000000e+00 5.000000000000000000e-01 2.035297139158270738e+02 1.323815699440456228e+02 1.459927767414786786e+02
8.759999999999999787e+00 2.000000000000000000e+00 5.000000000000000000e-01 2.059638861266355434e+02 1.583395383520401083e+02 1.434369785287358923e+02
6.240000000000000213e+00 -2.000000000000000000e+00 -9.500000000000000000e+00 6.787955139738942023e+01 -2.254726907184813172e+02 1.501687332219993039e+02
5.759999999999999787e+00 -2.000000000000000000e+00 -9.500000000000000000e+00 4.423493405046930889e+02 4.586861760049505392e+02 1.592045964023181170e+02
6.240000000000000213e+00 -2.000000000000000000e+00 5.000000000000000000e-01 8.665637802179334770e+00 -9.429572668299078941e+01 1.639473226660777243e+02
5.759999999999999787e+00 -2.000000000000000000e+00 5.000000000000000000e-01 2.023284031038592889e+00 -8.557079339516349137e+01 1.546172315146342271e+02
6.240000000000000213e+00 -2.000000000000000000e+00 1.500000000000000000e+00 8.593959133805050499e+00 1.633086025714874268e+00 1.564521130310326100e+02
5.759999999999999787e+00 -2.000000000000000000e+00 1.500000000000000000e+00 1.333514422637159580e+00 -3.752517160610295832e+00 1.536882370864797167e+02
6.240000000000000213e+00 -2.000000000000000000e+00 7.500000000000000000e+00 1.010760428568034186e+01 -2.832774212905205786e+02 1.591251841122265489e+02
5.759999999999999787e+00 -2.000000000000000000e+00 7.500000000000000000e+00 5.364787887847157322e+01 2.777823290368542075e+01 1.536146698622075064e+02
6.240000000000000213e+00 -2.000000000000000000e+00 8.500000000000000000e+00 1.308133754366732262e+02 1.515701521496521309e+01 1.546015228235964116e+02
5.759999999999999787e+00 -2.000000000000000000e+00 8.500000000000000000e+00 4.649331323664299589e+02 6.065804197271354496e+02 1.644870578115494197e+02
6.240000000000000213e+00 -2.000000000000000000e+00 1.450000000000000000e+01 2.304188387755780241e+02 1.109859432390658185e+02 1.561434199001834315e+02
5.759999999999999787e+00 -2.000000000000000000e+00 1.450000000000000000e+01 9.488342940133642855e+01 -1.386148217129521072e+02 1.690546208884867951e+02
6.240000000000000213e+00 -2.000000000000000000e+00 2.250000000000000000e+01 6.791028758128649088e+02 9.675379199997987598e+02 1.570593600462099175e+02
5.759999999999999787e+00 -2.000000000000000000e+00 2.250000000000000000e+01 8.811448777453609864e+02 1.111947978673502803e+03 1.741091443337339513e+02
6.240000000000000213e+00 -2.000000000000000000e+00 2.650000000000000000e+01 7.582879406510128319e+02 7.823577009447035380e+02 1.561439264949168546e+02
5.759999999999999787e+00 -2.000000000000000000e+00 2.650000000000000000e+01 5.396791892502213841e+02 7.287944524968042970e+02 1.463265491439437938e+02
7.240000000000000213e+00 -2.000000000000000000e+00 -1.550000000000000000e+01 5.214102640206036767e+02 4.034834242336219177e+02 1.573765761438149866e+02
6.759999999999999787e+00 -2.000000000000000000e+00 -1.550000000000000000e+01 1.525049503066816499e+02 1.673125095972791314e+02 1.475421218987140719e+02
7.240000000000000213e+00 -2.000000000000000000e+00 -7.500000000000000000e+00 3.236666655662742187e+02 8.088576400501187891e+01 1.511074612444732850e+02
6.759999999999999787e+00 -2.000000000000000000e+00 -7.500000000000000000e+00 5.154942182442605514e+01 -7.695402417099103332e+01 1.488121062573539461e+02
7.240000000000000213e+00 -2.000000000000000000e+00 -5.500000000000000000e+00 1.295350300233459651e+00 7.852322572981938720e+01 1.591493991506094119e+02
6.759999999999999787e+00 -2.000000000000000000e+00 -5.500000000000000000e+00 3.468438747305109473e+02 2.251665264348266646e+02 1.548434062811523120e+02
7.240000000000000213e+00 -2.000000000000000000e+00 -3.500000000000000000e+00 4.402880795280334070e+01 -2.209215535819530487e+02 1.582807533309088228e+02
6.759999999999999787e+00 -2.000000000000000000e+00 -3.500000000000000000e+00 7.722476045300630254e+00 -2.110070311492308974e+02 1.527099732745049039e+02
7.240000000000000213e+00 -2.000000000000000000e+00 1.550000000000000000e+01 5.214102640216368627e+02 6.212408655651379377e+02 1.595911402028633859e+02
6.759999999999999787e+00 -2.000000000000000000e+00 1.550000000000000000e+01 1.525049503070153207e+02 3.011153168147429824e+02 1.506368706422003356e+02
7.240000000000000213e+00 -2.000000000000000000e+00 1.950000000000000000e+01 3.704143871930347700e+02 1.796482453438220546e+02 1.504178879509514957e+02
6.759999999999999787e+00 -2.000000000000000000e+00 1.950000000000000000e+01 9.311920685487474429e+02 1.096952015552204102e+03 1.620942952323584905e+02
7.240000000000000213e+00 -2.000000000000000000e+00 2.050000000000000000e+01 1.677828823411308576e+02 1.988290897593833506e+02 1.490424514819519572e+02
6.759999999999999787e+00 -2.000000000000000000e+00 2.050000000000000000e+01 6.864699515703547377e+02 9.864569407154340297e+02 1.529206097641027498e+02
7.240000000000000213e+00 -2.000000000000000000e+00 2.250000000000000000e+01 5.741551848203653208e+02 5.683907944172387943e+02 1.493840478431348515e+02
6.759999999999999787e+00 -2.000000000000000000e+00 2.250000000000000000e+01 2.957628471780871493e+01 7.247277464260696433e+01 1.419675771743323196e+02
7.240000000000000213e+00 -2.000000000000000000e+00 2.350000000000000000e+01 3.525217025888588864e+02 3.274030974545748904e+02 1.549185837081045634e+02
6.759999999999999787e+00 -2.000000000000000000e+00 2.350000000000000000e+01 3.934903186643899744e+02 4.394732423165114596e+02 1.411346736055672579e+02
7.240000000000000213e+00 -2.000000000000000000e+00 2.650000000000000000e+01 3.412521503641994514e+02 2.008671992967138067e+02 1.403519223572480996e+02
6.759999999999999787e+00 -2.000000000000000000e+00 2.650000000000000000e+01 2.795623020000857650e+02 2.109070339773315936e+02 1.504326637672982372e+02
7.240000000000000213e+00 -2.000000000000000000e+00 2.750000000000000000e+01 1.327746830276144010e+02 1.693062888578278944e+02 1.427514366171143081e+02
6.759999999999999787e+00 -2.000000000000000000e+00 2.750000000000000000e+01 7.413477876017325343e+02 7.709887263962882571e+02 1.452524338221222422e+02
8.240000000000000213e+00 -2.000000000000000000e+00 -1.450000000000000000e+01 1.446732026019818420e+02 1.379056573202833533e+02 1.550891502692886661e+02
7.759999999999999787e+00 -2.000000000000000000e+00 -1.450000000000000000e+01 3.662115619676033873e+01 -5.708675658423453569e+01 1.580884406847160903e+02
8.240000000000000213e+00 -2.000000000000000000e+00 -8.500000000000000000e+00 5.548408305764005632e+01 2.209283867478370667e+01 1.548454370493363967e+02
7.759999999999999787e+00 -2.000000000000000000e+00 -8.500000000000000000e+00 2.730730138705084187e+02 5.189625237872824073e+02 1.573178882668782705e+02
8.240000000000000213e+00 -2.000000000000000000e+00 -6.500000000000000000e+00 9.909148985740277027e+00 2.750401746493298560e+02 1.569148418032054622e+02
7.759999999999999787e+00 -2.000000000000000000e+00 -6.500000000000000000e+00 3.660710506454422131e+01 -7.762919370271265507e+01 1.497215775406137084e+02
8.240000000000000213e+00 -2.000000000000000000e+00 8.500000000000000000e+00 5.548408305794268358e+01 2.839015107350423932e+02 1.536704507114982050e+02
7.759999999999999787e+00 -2.000000000000000000e+00 8.500000000000000000e+00 2.730730138704933552e+02 4.050569825824350119e+02 1.615253221247368458e+02
8.240000000000000213e+00 -2.000000000000000000e+00 9.500000000000000000e+00 1.942651098245660535e+01 -2.698046100651845336e+01 1.493173659734526666e+02
7.759999999999999787e+00 -2.000000000000000000e+00 9.500000000000000000e+00 2.861326969430432428e+02 5.749051109847496264e+02 1.539955800400615260e+02
8.240000000000000213e+00 -2.000000000000000000e+00 1.050000000000000000e+01 1.795521007811475442e+02 2.539871274514589459e+02 1.458039739791923637e+02
7.759999999999999787e+00 -2.000000000000000000e+00 1.050000000000000000e+01 1.908410109699825057e+02 2.748967832707567140e+02 1.499116145850614146e+02
8.240000000000000213e+00 -2.000000000000000000e+00 1.150000000000000000e+01 3.563100672402140958e+02 5.641307082221028395e+02 1.533499750366787566e+02
7.759999999999999787e+00 -2.000000000000000000e+00 1.150000000000000000e+01 5.119671706169851433e+01 -1.746032150938408449e+02 1.465461478084633882e+02
8.240000000000000213e+00 -2.000000000000000000e+00 1.450000000000000000e+01 1.446732026024690185e+02 -9.139225911721587181e+01 1.510541474728516107e+02
7.759999999999999787e+00 -2.000000000000000000e+00 1.450000000000000000e+01 3.662115619715225279e+01 -2.168499753493815660e+02 1.620687185463314393e+02
